dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
0.254175,tcp,http,FIN,10,6,926,268,59.014457,254,252,26249.63086,7050.260254,2,1,25.913778,39.461602,1439.028806,58.926703,255,3408540022,987116088,255,0.11555,0.056865,0.058685,93,45,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2.883351,tcp,-,FIN,10,8,564,354,5.895917,254,252,1409.471069,860.110291,2,1,316.019222,399.797563,20306.76907,589.903875,255,3527139277,1326576014,255,0.186977,0.084766,0.102211,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.8e-05,udp,-,INT,2,0,168,0,55555.55359,254,0,37333332.0,0.0,0,0,0.018,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
9e-06,rsvp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,5,4,4,17,0,0,0,6,14,0,Reconnaissance
0.963384,tcp,-,FIN,10,8,564,354,17.646131,254,252,4218.463379,2574.259033,2,1,107.042667,129.86343,7298.769005,180.859141,255,620986256,2819125183,255,0.079282,0.053629,0.025653,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
0.370052,tcp,http,FIN,10,6,838,268,40.534843,254,252,16322.03027,4842.5625,2,1,38.003111,62.534,1967.598542,86.954172,255,59567870,3226833503,255,0.095195,0.057377,0.037818,84,45,1,0,1,1,2,1,1,1,0,0,1,1,1,0,Reconnaissance
1.139329,tcp,-,FIN,10,8,564,354,14.921064,254,252,3567.011963,2176.719971,2,1,125.227111,159.116719,8755.303665,242.116797,255,1885333695,1224808895,255,0.068635,0.025508,0.043127,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.248973,tcp,-,FIN,10,8,564,354,13.611183,254,252,3253.873291,1985.631348,2,1,138.774778,163.755,9361.753539,248.918547,255,4189172273,3577338489,255,0.169855,0.077739,0.092116,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.403593,tcp,http,FIN,10,6,776,268,37.166155,254,252,13855.54199,4440.116699,2,1,44.843667,60.476801,2139.50812,92.641867,255,3268766463,3529668203,255,0.117642,0.065068,0.052574,78,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.166831,tcp,-,FIN,10,8,564,354,14.569376,254,252,3482.937988,2125.414795,2,1,129.647889,154.665578,8614.308895,223.845094,255,2711943643,445106578,255,0.157053,0.083457,0.073596,56,44,0,0,3,1,1,1,1,10,0,0,0,1,3,0,Reconnaissance
1.48065,tcp,-,FIN,10,8,564,354,11.481444,254,252,2744.740479,1674.940063,2,1,164.475222,202.230422,9980.830369,294.186062,255,657018056,721305175,255,0.179672,0.065034,0.114638,56,44,0,0,6,1,3,1,1,1,0,0,0,4,1,0,Reconnaissance
9e-06,stp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Reconnaissance
1.076775,tcp,-,FIN,10,8,564,354,15.787886,254,252,3774.233398,2303.173828,2,1,107.593889,141.573578,7435.073281,174.110969,255,517213862,4068458938,255,0.174741,0.08575,0.088991,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance
1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.657392,tcp,http,FIN,10,6,804,268,22.817435,254,252,8810.572266,2725.922852,2,1,73.030222,114.702398,3770.481382,196.865906,255,3813161111,3727450774,255,0.141781,0.08386,0.057921,80,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
1.13387,tcp,-,FIN,10,8,564,354,14.9929,254,252,3584.185059,2187.199463,2,1,119.477556,136.072859,7458.022873,178.695375,255,641850903,218000228,255,0.310799,0.181356,0.129443,56,44,0,0,1,1,1,1,1,1,0,0,0,4,1,0,Reconnaissance
2.319986,tcp,-,FIN,10,8,564,354,7.32763,254,252,1751.734619,1068.971924,2,1,257.776222,321.871,16831.3899,506.05675,255,2846459704,2966113830,255,0.110508,0.052695,0.057813,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,merit-inp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,Reconnaissance
1.067222,tcp,http,FIN,10,6,782,268,14.055183,254,252,5277.252441,1679.125854,2,1,115.849556,203.748203,7744.335392,370.581781,255,280135552,226864312,255,0.09728,0.048473,0.048807,78,45,1,0,6,1,1,3,1,1,0,0,1,4,1,0,Reconnaissance
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,6,0,0,0,3,3,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.16161,tcp,-,FIN,10,8,564,354,14.63486,254,252,3498.592529,2134.967773,2,1,126.997889,159.517,9257.921022,231.844828,255,3010442993,2214860633,255,0.106855,0.044982,0.061873,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,8,1,1,1,0,0,0,1,1,0,Reconnaissance
1.184683,tcp,-,FIN,10,8,564,354,14.349831,254,252,3430.453613,2093.386963,2,1,131.523,159.695422,7677.087903,258.979656,255,3208426426,2658903417,255,0.132858,0.066806,0.066052,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.926018,tcp,-,FIN,10,8,564,354,18.358174,254,252,4388.683594,2678.133789,2,1,102.103556,130.91257,7032.259968,202.953984,255,316811644,1759984001,255,0.044482,0.009627,0.034855,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4.578482,sctp,-,CON,4,6,824,1296,1.965717,254,60,1079.833862,1887.088257,0,0,1526.160625,531.336812,2158.315,658.751688,0,0,0,0,0.0,0.0,0.0,206,216,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.629202,tcp,-,FIN,10,8,564,354,27.01835,254,252,6458.975098,3941.500488,2,1,69.434,88.950289,5463.29681,138.740766,255,2498318542,597381900,255,0.050651,0.006547,0.044104,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.902641,tcp,http,FIN,22,92,1770,115574,125.188198,62,252,14978.26953,1013186.875,2,44,42.982903,9.698274,2595.624092,1180.228864,255,4049214377,3638043403,255,0.034598,0.019078,0.01552,80,1256,1,55622,2,1,1,1,1,3,0,0,1,1,2,0,Reconnaissance
0.861421,tcp,-,FIN,10,8,564,354,19.734834,254,252,4717.786133,2878.963867,2,1,91.646,112.903141,6506.357806,144.629719,255,757994250,1485824103,255,0.133998,0.071091,0.062907,56,44,0,0,2,1,1,1,1,1,0,0,0,1,4,0,Reconnaissance
0.576732,tcp,http,FIN,10,6,946,268,26.008615,254,252,11818.31445,3107.162598,2,1,62.700111,96.153797,3363.553688,166.182516,255,1318149650,1572217238,255,0.167271,0.095953,0.071318,95,45,1,0,1,1,2,1,1,1,0,0,1,1,1,0,Reconnaissance
0.655826,tcp,-,FIN,10,8,564,354,25.921511,254,252,6196.765625,3781.490967,2,1,71.965444,91.903141,5523.310958,142.068609,255,1885148252,299031118,255,0.06039,0.012495,0.047895,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance
4.1e-05,udp,-,INT,2,0,168,0,24390.2443,254,0,16390244.0,0.0,0,0,0.041,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.18675,tcp,http,FIN,10,6,820,268,80.321287,254,252,31614.45898,9595.716797,2,1,19.306667,35.868602,1036.991721,61.813012,255,819101947,2125840976,255,0.05191,0.007404,0.044506,82,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
8e-06,sctp,-,INT,2,0,640,0,125000.0003,254,0,320000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.191914,sctp,-,CON,2,2,152,82,15.632001,254,60,3168.085693,1709.098755,0,0,0.009,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.108123,tcp,-,FIN,10,8,564,354,15.341258,254,252,3667.463135,2238.018799,2,1,121.874444,146.416281,7920.499884,210.406859,255,1661051367,1053661796,255,0.184135,0.083208,0.100927,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.171913,tcp,-,FIN,10,8,564,354,14.506196,254,252,3467.834229,2116.197998,2,1,125.743444,139.573281,7339.861268,197.72875,255,2635689317,1535938612,255,0.317009,0.194898,0.122111,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,2,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.187609,tcp,http,FIN,10,6,878,268,79.95352,254,252,33729.72656,9551.780273,2,1,19.208778,36.176,994.674034,59.219492,255,3256813492,3605829003,255,0.051596,0.006726,0.04487,88,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
0.9297,tcp,-,FIN,10,8,564,354,18.285468,254,252,4371.302734,2667.5271,2,1,98.700889,113.210141,6081.490751,161.705828,255,3762504473,4227344046,255,0.217603,0.137219,0.080384,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.03269,tcp,-,FIN,10,8,564,354,16.461861,254,252,3935.353027,2401.495117,2,1,110.440556,134.693141,6683.817014,205.319109,255,2662464668,4197579019,255,0.155774,0.089829,0.065945,56,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Reconnaissance
1.9e-05,udp,-,INT,2,0,168,0,52631.58129,254,0,35368424.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.186051,tcp,http,FIN,10,6,798,268,80.623057,254,252,30916.25391,9631.767578,2,1,19.154556,35.756801,1018.972211,61.008211,255,2841007197,1018416073,255,0.052895,0.007256,0.045639,80,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0,Reconnaissance
3e-06,sep,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,1,1,1,7,0,0,0,2,7,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,6,0,0,0,3,3,0,Reconnaissance
0.662638,tcp,-,FIN,10,8,564,354,25.655033,254,252,6133.062012,3742.616699,2,1,71.345778,91.95957,5457.066301,134.918469,255,2549965626,334182104,255,0.034886,0.018913,0.015973,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.419884,tcp,-,FIN,10,8,564,354,11.972809,254,252,2862.205811,1746.621582,2,1,157.764889,185.294578,9728.467598,271.6055,255,1572009737,2158302081,255,0.164837,0.122182,0.042655,56,44,0,0,3,1,2,1,1,3,0,0,0,2,3,0,Reconnaissance
1.51583,tcp,-,FIN,10,8,564,354,11.214978,254,252,2681.039307,1636.067383,2,1,168.425556,204.511422,9984.047809,298.931875,255,3502874762,1087842646,255,0.122554,0.083583,0.038971,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.784998,tcp,-,FIN,10,8,564,354,21.656106,254,252,5177.083496,3159.243652,2,1,87.12,107.77957,6071.189998,157.007812,255,843475221,3344265556,255,0.060194,0.030533,0.029661,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.966717,tcp,-,FIN,10,8,564,354,17.585291,254,252,4203.918945,2565.383545,2,1,105.316222,126.15157,7052.773114,184.524328,255,2618901472,711554493,255,0.14683,0.083648,0.063182,56,44,0,0,2,1,3,1,1,1,0,0,0,2,4,0,Reconnaissance
0.492506,tcp,http,FIN,10,6,854,268,30.456482,254,252,12491.21875,3638.534424,2,1,53.128222,84.084203,2784.767437,136.737,255,569887689,2524065261,255,0.142069,0.07208,0.069989,85,45,1,0,3,1,11,1,1,1,0,0,1,1,1,0,Reconnaissance
1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,8,2,1,1,1,1,0,0,0,2,3,0,Reconnaissance
1.011471,tcp,http,FIN,10,6,864,268,14.829886,254,252,6153.414062,1771.677002,2,1,112.385667,174.201797,6011.553305,285.466719,255,1519343151,1961824130,255,0.220484,0.139546,0.080938,86,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance
7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.093134,tcp,-,FIN,10,8,564,354,15.551615,254,252,3717.750732,2268.706299,2,1,117.634556,144.702,7202.058273,196.183422,255,2598139938,3382204319,255,0.150846,0.080217,0.070629,56,44,0,0,2,1,2,1,1,1,0,0,0,3,2,0,Reconnaissance
0.66954,tcp,-,FIN,10,8,564,354,25.390567,254,252,6069.838867,3704.035645,2,1,72.585222,91.167,5486.548456,133.224531,255,408531054,1239782855,255,0.081966,0.03137,0.050596,56,44,0,0,2,1,2,1,1,1,0,0,0,1,7,0,Reconnaissance
1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.439744,tcp,-,FIN,10,8,564,354,11.807655,254,252,2822.724121,1722.528442,2,1,157.366333,191.498578,9713.782885,288.768438,255,3647942807,3093193098,255,0.172419,0.09925,0.073169,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.780436,tcp,-,FIN,10,8,564,354,21.782696,254,252,5207.345703,3177.710938,2,1,86.715111,106.258711,6212.087869,160.946922,255,2593980296,1372190825,255,0.09128,0.036068,0.055212,56,44,0,0,13,1,1,1,1,1,0,0,0,5,1,0,Reconnaissance
1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.574183,tcp,http,FIN,10,8,892,354,10.799253,254,252,4080.847168,1575.42041,2,1,172.239444,217.975422,11680.07708,479.738844,255,2119542092,2592115068,255,0.142481,0.048349,0.094132,89,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance
1.15285,tcp,-,FIN,10,8,564,354,14.746064,254,252,3525.176758,2151.19043,2,1,127.991444,155.462141,8512.514636,221.784266,255,1137110757,1366250212,255,0.14329,0.064601,0.078689,56,44,0,0,5,1,2,1,1,1,0,0,0,1,2,0,Reconnaissance
0.377029,tcp,http,FIN,10,6,802,268,39.784738,254,252,15319.77637,4752.950195,2,1,41.775889,67.381398,2111.259427,96.381305,255,1624249734,3416168899,255,0.143585,0.040113,0.103472,80,45,0,0,1,1,1,1,1,1,0,0,0,26,1,0,Reconnaissance
0.466699,ospf,-,INT,18,0,2858,0,36.426047,254,0,46282.50781,0.0,0,0,27.452883,0.0,32.106723,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Reconnaissance
0.709287,tcp,-,FIN,10,8,564,354,23.967731,254,252,5729.697754,3496.468994,2,1,76.016889,98.02643,5591.263074,140.82525,255,721135054,442975037,255,0.081594,0.023094,0.0585,56,44,0,0,4,1,1,1,1,1,0,0,0,6,1,0,Reconnaissance
1.9e-05,udp,-,INT,2,0,168,0,52631.58129,254,0,35368424.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.632508,tcp,-,FIN,10,8,564,354,26.877131,254,252,6425.215332,3920.89917,2,1,69.658333,89.267289,5462.096999,139.024063,255,3373479303,840777664,255,0.053191,0.007629,0.045562,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.735791,tcp,http,FIN,10,8,890,354,9.793806,254,252,3691.688721,1428.743408,2,1,186.563222,239.304281,11577.24948,397.078656,255,3176365116,2040684160,255,0.116289,0.060654,0.055635,89,44,1,0,2,1,1,2,1,1,0,0,1,2,1,0,Reconnaissance
4e-06,udp,snmp,INT,2,0,132,0,250000.0006,254,0,132000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2e-05,udp,-,INT,2,0,168,0,50000.00126,254,0,33600000.0,0.0,0,0,0.02,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.669999,tcp,-,FIN,10,8,564,354,25.373172,254,252,6065.680664,3701.498047,2,1,71.320444,94.622141,5471.902,136.416203,255,3458396564,2590240951,255,0.05413,0.007635,0.046495,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,srp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Reconnaissance
7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.64353,tcp,-,FIN,10,8,564,354,26.416794,254,252,6315.167969,3853.744141,2,1,69.831222,89.104,5408.531857,133.639391,255,3203128863,920934094,255,0.03687,0.019795,0.017075,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,vines,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Reconnaissance
3e-06,vrrp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,1,1,8,0,0,0,3,7,0,Reconnaissance
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
0.796222,tcp,-,FIN,10,8,564,354,21.35083,254,252,5104.104492,3114.709229,2,1,88.366556,106.948289,5869.050027,156.479609,255,1818271313,4054135096,255,0.126898,0.047578,0.07932,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,2,1,1,1,0,0,0,2,6,0,Reconnaissance
